Transaction_ID,Date,Year,Quarter,Month_Year,Month_Name,Bank,Region,Product,Segment,Channel,Currency,Transaction_Value_GBP,Margin_Pct,Revenue_GBP,Operating_Cost_GBP,Net_Revenue_GBP,Status,Risk_Rating,Customer_Age,Credit_Score,Is_Digital,Is_Flagged
TXN1001920,2024-06-22,2024,Q2 2024,Jun 2024,June,Barclays,Cardiff,Savings Account,Wealth Management,Mobile App,GBP,36722.45,1.31,481.06,289.12,191.94,Completed,Low,25,602,1,0
TXN1001983,2024-06-22,2024,Q2 2024,Jun 2024,June,Lloyds,Bristol,ISA,Wealth Management,Branch,GBP,2065.44,0.65,13.43,8.0,5.43,Flagged,Low,20,357,0,1
TXN1002475,2024-06-22,2024,Q2 2024,Jun 2024,June,Santander UK,Glasgow,Current Account,Commercial,Telephone,GBP,1417.21,1.15,16.3,9.54,6.76,Failed,Low,65,383,0,0
TXN1001651,2024-06-23,2024,Q2 2024,Jun 2024,June,Barclays,Sheffield,Fixed Term Deposit,Commercial,Branch,GBP,11072.82,2.15,238.07,143.08,94.99,Completed,Low,25,670,0,0
TXN1001683,2024-06-23,2024,Q2 2024,Jun 2024,June,Lloyds,Manchester,Credit Card,Commercial,Branch,GBP,2430.72,16.28,395.72,235.85,159.87,Completed,Low,56,429,0,0
TXN1003562,2024-06-23,2024,Q2 2024,Jun 2024,June,NatWest,Edinburgh,Business Loan,Wealth Management,ATM,GBP,217494.97,3.62,7873.32,4479.92,3393.4,Completed,Medium,58,474,0,0
TXN1000062,2024-06-24,2024,Q2 2024,Jun 2024,June,Santander UK,Edinburgh,Current Account,Commercial,Telephone,GBP,4584.56,0.77,35.3,20.65,14.65,Completed,Low,49,393,0,0
TXN1000578,2024-06-24,2024,Q2 2024,Jun 2024,June,Lloyds,Birmingham,ISA,Private Banking,Online,GBP,14100.68,1.65,232.66,138.67,93.99,Completed,Low,30,608,1,0
TXN1003841,2024-06-24,2024,Q2 2024,Jun 2024,June,HSBC,Leeds,Mortgage,Wealth Management,Branch,GBP,55603.42,1.94,1078.71,541.51,537.2,Completed,Low,49,815,0,0
TXN1001560,2024-06-25,2024,Q2 2024,Jun 2024,June,HSBC,Edinburgh,ISA,Private Banking,Branch,GBP,14974.98,1.71,256.07,128.55,127.52,Completed,Low,22,617,0,0
TXN1002374,2024-06-25,2024,Q2 2024,Jun 2024,June,HSBC,Liverpool,ISA,Private Banking,Mobile App,GBP,18624.61,1.47,273.78,137.44,136.34,Completed,Low,52,646,1,0
TXN1002470,2024-06-25,2024,Q2 2024,Jun 2024,June,Lloyds,Liverpool,ISA,Wealth Management,Branch,GBP,11075.25,1.66,183.85,109.57,74.28,Completed,Low,55,841,0,0
TXN1003222,2024-06-25,2024,Q2 2024,Jun 2024,June,Lloyds,Edinburgh,Savings Account,Commercial,ATM,USD,8370.51,0.89,74.5,44.4,30.1,Completed,Low,42,385,0,0
TXN1003763,2024-06-25,2024,Q2 2024,Jun 2024,June,Barclays,Glasgow,Personal Loan,Commercial,ATM,GBP,13426.52,3.93,527.66,317.12,210.54,Completed,Low,70,370,0,0
TXN1000304,2024-06-26,2024,Q2 2024,Jun 2024,June,Santander UK,London,Current Account,Wealth Management,Online,GBP,4158.42,1.87,77.76,45.49,32.27,Completed,Low,66,501,1,0
TXN1002308,2024-06-26,2024,Q2 2024,Jun 2024,June,Lloyds,Birmingham,Current Account,Wealth Management,Mobile App,GBP,1639.82,1.24,20.33,12.12,8.21,Completed,Medium,24,492,1,0
TXN1004836,2024-06-26,2024,Q2 2024,Jun 2024,June,Barclays,Leeds,Personal Loan,Private Banking,ATM,GBP,18157.0,5.76,1045.84,628.55,417.29,Completed,Low,40,695,0,0
TXN1000848,2024-06-27,2024,Q2 2024,Jun 2024,June,Lloyds,London,Personal Loan,Wealth Management,Branch,GBP,6545.95,3.85,252.02,150.2,101.82,Completed,Low,71,725,0,0
TXN1000938,2024-06-27,2024,Q2 2024,Jun 2024,June,Santander UK,Leeds,Fixed Term Deposit,Private Banking,Online,GBP,98981.62,2.99,2959.55,1731.34,1228.21,Flagged,Low,25,639,1,1
TXN1002993,2024-06-27,2024,Q2 2024,Jun 2024,June,Barclays,Birmingham,Savings Account,Commercial,Telephone,GBP,42877.16,1.21,518.81,311.8,207.01,Failed,Low,36,665,0,0
TXN1003988,2024-06-27,2024,Q2 2024,Jun 2024,June,NatWest,Bristol,Current Account,Wealth Management,Mobile App,GBP,1200.45,0.93,11.16,6.35,4.81,Completed,Low,45,732,1,0
TXN1004202,2024-06-27,2024,Q2 2024,Jun 2024,June,HSBC,London,Current Account,Retail,Online,GBP,1352.31,1.17,15.82,7.94,7.88,Completed,Low,19,786,1,0
TXN1000204,2024-06-28,2024,Q2 2024,Jun 2024,June,HSBC,Liverpool,Fixed Term Deposit,Private Banking,Telephone,GBP,49381.25,1.21,597.51,299.95,297.56,Completed,Low,36,333,0,0
TXN1001040,2024-06-28,2024,Q2 2024,Jun 2024,June,HSBC,Liverpool,ISA,Private Banking,Telephone,GBP,19071.3,1.1,209.78,105.31,104.47,Completed,Low,26,842,0,0
TXN1001404,2024-06-28,2024,Q2 2024,Jun 2024,June,Santander UK,Cardiff,Current Account,Wealth Management,Mobile App,GBP,4638.71,1.56,72.36,42.33,30.03,Completed,Low,39,660,1,0
TXN1001748,2024-06-28,2024,Q2 2024,Jun 2024,June,Barclays,Glasgow,Current Account,Wealth Management,Telephone,GBP,3761.47,1.3,48.9,29.39,19.51,Pending,Low,38,367,0,0
TXN1002352,2024-06-28,2024,Q2 2024,Jun 2024,June,HSBC,Leeds,Personal Loan,Private Banking,ATM,GBP,39681.32,7.08,2809.44,1410.34,1399.1,Completed,Low,68,758,0,0
TXN1002535,2024-06-28,2024,Q2 2024,Jun 2024,June,Lloyds,Sheffield,Savings Account,Wealth Management,Mobile App,GBP,30941.32,0.49,151.61,90.36,61.25,Pending,Low,25,418,1,0
TXN1002922,2024-06-28,2024,Q2 2024,Jun 2024,June,NatWest,Leeds,Current Account,Commercial,ATM,USD,1631.97,1.16,18.93,10.77,8.16,Completed,Low,66,490,0,0
TXN1003635,2024-06-28,2024,Q2 2024,Jun 2024,June,NatWest,Liverpool,Mortgage,Commercial,Online,EUR,109505.14,1.37,1500.22,853.63,646.59,Completed,Low,68,338,1,0
TXN1000614,2024-06-29,2024,Q2 2024,Jun 2024,June,Lloyds,Leeds,Mortgage,Wealth Management,Mobile App,GBP,133665.53,1.42,1898.05,1131.24,766.81,Completed,Low,55,746,1,0
TXN1000929,2024-06-29,2024,Q2 2024,Jun 2024,June,Lloyds,Sheffield,Current Account,Wealth Management,Mobile App,GBP,801.3,1.78,14.26,8.5,5.76,Completed,Low,28,699,1,0
TXN1001335,2024-06-29,2024,Q2 2024,Jun 2024,June,HSBC,Glasgow,Fixed Term Deposit,Commercial,Branch,GBP,96289.4,2.83,2724.99,1367.94,1357.05,Completed,Low,36,820,0,0
TXN1001531,2024-06-29,2024,Q2 2024,Jun 2024,June,HSBC,Edinburgh,Personal Loan,Retail,ATM,GBP,47869.6,4.03,1929.14,968.43,960.71,Failed,Low,40,729,0,0
TXN1001799,2024-06-29,2024,Q2 2024,Jun 2024,June,HSBC,Cardiff,Personal Loan,Retail,ATM,GBP,8554.1,5.28,451.66,226.73,224.93,Completed,Medium,21,444,0,0
TXN1002144,2024-06-29,2024,Q2 2024,Jun 2024,June,Barclays,Edinburgh,Current Account,Private Banking,Branch,GBP,3186.31,0.64,20.39,12.25,8.14,Completed,Low,55,800,0,0
TXN1004371,2024-06-29,2024,Q2 2024,Jun 2024,June,Santander UK,Edinburgh,ISA,Private Banking,Branch,GBP,2081.11,1.16,24.14,14.12,10.02,Completed,Low,30,450,0,0
TXN1000361,2024-06-30,2024,Q2 2024,Jun 2024,June,Santander UK,Bristol,Fixed Term Deposit,Private Banking,ATM,GBP,14376.38,3.37,484.48,283.42,201.06,Completed,Low,47,745,0,0
TXN1000434,2024-06-30,2024,Q2 2024,Jun 2024,June,HSBC,Glasgow,Fixed Term Deposit,Wealth Management,ATM,GBP,18441.23,3.39,625.16,313.83,311.33,Completed,Low,70,688,0,0
TXN1000685,2024-06-30,2024,Q2 2024,Jun 2024,June,Lloyds,Liverpool,Savings Account,Private Banking,Telephone,GBP,18429.42,0.44,81.09,48.33,32.76,Completed,Low,60,821,0,0
TXN1001423,2024-06-30,2024,Q2 2024,Jun 2024,June,HSBC,Sheffield,Fixed Term Deposit,Retail,ATM,GBP,12338.91,3.0,370.17,185.83,184.34,Pending,Low,66,306,0,0
TXN1002081,2024-06-30,2024,Q2 2024,Jun 2024,June,HSBC,Sheffield,ISA,Private Banking,Mobile App,GBP,7339.28,0.89,65.32,32.79,32.53,Completed,Low,67,512,1,0
TXN1003027,2024-06-30,2024,Q2 2024,Jun 2024,June,HSBC,Liverpool,Fixed Term Deposit,Wealth Management,Telephone,GBP,64839.63,2.31,1497.8,751.9,745.9,Completed,Low,66,829,0,0
TXN1003506,2024-06-30,2024,Q2 2024,Jun 2024,June,NatWest,Sheffield,Fixed Term Deposit,Commercial,Branch,GBP,11594.74,2.01,233.05,132.61,100.44,Completed,Low,75,397,0,0
TXN1004793,2024-06-30,2024,Q2 2024,Jun 2024,June,Lloyds,Birmingham,Credit Card,Retail,Online,GBP,4044.68,15.5,626.93,373.65,253.28,Completed,Low,30,850,1,0
TXN1004841,2024-06-30,2024,Q2 2024,Jun 2024,June,HSBC,Bristol,Personal Loan,Commercial,ATM,GBP,49296.63,5.8,2859.2,1435.32,1423.88,Completed,Low,68,845,0,0
TXN1004886,2024-06-30,2024,Q2 2024,Jun 2024,June,Lloyds,Edinburgh,Savings Account,Wealth Management,Online,GBP,8361.59,0.51,42.64,25.41,17.23,Completed,High,45,494,1,0
TXN1002728,2024-07-01,2024,Q3 2024,Jul 2024,July,NatWest,Glasgow,Fixed Term Deposit,Wealth Management,Branch,GBP,79166.43,1.07,847.08,481.99,365.09,Completed,Low,53,838,0,0
TXN1000410,2024-07-02,2024,Q3 2024,Jul 2024,July,HSBC,London,ISA,Wealth Management,Mobile App,GBP,6131.22,0.73,44.76,22.47,22.29,Pending,High,18,559,1,0
TXN1002026,2024-07-02,2024,Q3 2024,Jul 2024,July,Lloyds,Sheffield,ISA,Private Banking,Branch,GBP,14820.05,1.55,229.71,136.91,92.8,Completed,Low,50,725,0,0
TXN1002496,2024-07-02,2024,Q3 2024,Jul 2024,July,Lloyds,London,Mortgage,Private Banking,Online,GBP,480791.7,1.34,6442.61,3839.8,2602.81,Completed,Low,67,708,1,0
TXN1003661,2024-07-02,2024,Q3 2024,Jul 2024,July,HSBC,Cardiff,Fixed Term Deposit,Private Banking,ATM,GBP,7181.24,3.14,225.49,113.2,112.29,Completed,Low,64,450,0,0
TXN1003956,2024-07-02,2024,Q3 2024,Jul 2024,July,HSBC,Sheffield,Credit Card,Private Banking,ATM,GBP,1514.6,18.43,279.14,140.13,139.01,Completed,Low,63,559,0,0
TXN1001046,2024-07-03,2024,Q3 2024,Jul 2024,July,Santander UK,Edinburgh,Savings Account,Wealth Management,ATM,GBP,23806.86,1.14,271.4,158.77,112.63,Completed,Low,53,463,0,0
TXN1003183,2024-07-03,2024,Q3 2024,Jul 2024,July,Lloyds,Edinburgh,Credit Card,Wealth Management,Telephone,GBP,4994.5,18.42,919.99,548.31,371.68,Completed,Low,70,757,0,0
TXN1003200,2024-07-03,2024,Q3 2024,Jul 2024,July,Lloyds,Cardiff,Fixed Term Deposit,Retail,Telephone,GBP,31354.54,2.09,655.31,390.56,264.75,Completed,Low,43,358,0,0
TXN1000356,2024-07-04,2024,Q3 2024,Jul 2024,July,Santander UK,Edinburgh,Business Loan,Wealth Management,ATM,GBP,445919.9,3.83,17078.73,9991.06,7087.67,Completed,Low,27,471,0,0
TXN1001267,2024-07-05,2024,Q3 2024,Jul 2024,July,HSBC,Liverpool,Business Loan,Retail,Mobile App,GBP,469158.79,4.9,22988.78,11540.37,11448.41,Completed,Low,22,835,1,0
TXN1001367,2024-07-05,2024,Q3 2024,Jul 2024,July,Santander UK,Manchester,Savings Account,Commercial,Online,GBP,14344.75,0.94,134.84,78.88,55.96,Completed,Low,49,386,1,0
TXN1002466,2024-07-05,2024,Q3 2024,Jul 2024,July,HSBC,Birmingham,ISA,Wealth Management,Mobile App,GBP,15584.21,1.22,190.13,95.45,94.68,Completed,Low,60,780,1,0
TXN1003202,2024-07-05,2024,Q3 2024,Jul 2024,July,Santander UK,Sheffield,Current Account,Wealth Management,Telephone,GBP,1626.87,0.68,11.06,6.47,4.59,Completed,Medium,45,517,0,0
TXN1003471,2024-07-05,2024,Q3 2024,Jul 2024,July,Santander UK,London,Savings Account,Wealth Management,Mobile App,GBP,19747.54,0.75,148.11,86.64,61.47,Completed,Medium,60,479,1,0
TXN1003581,2024-07-05,2024,Q3 2024,Jul 2024,July,NatWest,London,Current Account,Retail,Branch,GBP,2655.81,1.41,37.45,21.31,16.14,Completed,Low,34,541,0,0
TXN1003992,2024-07-05,2024,Q3 2024,Jul 2024,July,Lloyds,Cardiff,Mortgage,Wealth Management,ATM,GBP,144677.12,2.59,3747.14,2233.3,1513.84,Completed,Low,42,656,0,0
TXN1001975,2024-07-06,2024,Q3 2024,Jul 2024,July,NatWest,Leeds,Current Account,Private Banking,Telephone,GBP,3112.73,0.94,29.26,16.65,12.61,Completed,Low,25,615,0,0
TXN1002821,2024-07-06,2024,Q3 2024,Jul 2024,July,Lloyds,Leeds,Savings Account,Commercial,Mobile App,GBP,36939.98,1.02,376.79,224.57,152.22,Completed,Low,61,382,1,0
TXN1003814,2024-07-06,2024,Q3 2024,Jul 2024,July,HSBC,Birmingham,Fixed Term Deposit,Commercial,ATM,GBP,33346.47,1.89,630.25,316.39,313.86,Flagged,Low,31,774,0,1
TXN1000017,2024-07-07,2024,Q3 2024,Jul 2024,July,HSBC,Bristol,Savings Account,Commercial,Online,GBP,7095.1,0.52,36.89,18.52,18.37,Completed,Medium,22,753,1,0
TXN1001553,2024-07-07,2024,Q3 2024,Jul 2024,July,HSBC,Manchester,Business Loan,Private Banking,Mobile App,GBP,42614.46,3.68,1568.21,787.24,780.97,Completed,Medium,21,671,1,0
TXN1002170,2024-07-07,2024,Q3 2024,Jul 2024,July,NatWest,Edinburgh,Personal Loan,Retail,Branch,GBP,12726.34,7.12,906.12,515.58,390.54,Pending,Low,39,559,0,0
TXN1002916,2024-07-07,2024,Q3 2024,Jul 2024,July,HSBC,Glasgow,Credit Card,Retail,Online,GBP,3111.02,18.34,570.56,286.42,284.14,Completed,Low,32,442,1,0
TXN1004264,2024-07-07,2024,Q3 2024,Jul 2024,July,HSBC,Liverpool,Mortgage,Commercial,Branch,GBP,249594.67,1.4,3494.33,1754.15,1740.18,Completed,Low,48,468,0,0
TXN1000002,2024-07-08,2024,Q3 2024,Jul 2024,July,HSBC,Cardiff,Current Account,Commercial,ATM,GBP,2966.87,1.71,50.73,25.47,25.26,Completed,Medium,62,732,0,0
TXN1001255,2024-07-08,2024,Q3 2024,Jul 2024,July,Santander UK,Sheffield,Fixed Term Deposit,Wealth Management,Telephone,GBP,88658.12,2.82,2500.16,1462.59,1037.57,Completed,Low,26,440,0,0
TXN1001722,2024-07-08,2024,Q3 2024,Jul 2024,July,Santander UK,Glasgow,Mortgage,Retail,Mobile App,GBP,398619.8,1.38,5500.95,3218.06,2282.89,Completed,Low,27,722,1,0
TXN1002921,2024-07-08,2024,Q3 2024,Jul 2024,July,HSBC,Sheffield,ISA,Retail,Mobile App,GBP,8416.84,1.09,91.74,46.05,45.69,Completed,Low,63,438,1,0
TXN1003084,2024-07-08,2024,Q3 2024,Jul 2024,July,Santander UK,Sheffield,Fixed Term Deposit,Wealth Management,Mobile App,GBP,78681.54,2.84,2234.56,1307.22,927.34,Completed,Low,24,303,1,0
TXN1003884,2024-07-08,2024,Q3 2024,Jul 2024,July,Barclays,Bristol,Credit Card,Private Banking,Mobile App,GBP,2876.56,18.81,541.08,325.19,215.89,Completed,Low,40,599,1,0
TXN1004627,2024-07-08,2024,Q3 2024,Jul 2024,July,Barclays,Cardiff,Credit Card,Retail,Online,GBP,2943.82,9.46,278.49,167.37,111.12,Completed,Low,33,443,1,0
TXN1004674,2024-07-08,2024,Q3 2024,Jul 2024,July,Santander UK,London,ISA,Private Banking,ATM,GBP,3580.06,1.1,39.38,23.04,16.34,Flagged,High,55,388,0,1
TXN1000199,2024-07-09,2024,Q3 2024,Jul 2024,July,HSBC,Liverpool,ISA,Retail,ATM,GBP,12047.96,1.01,121.68,61.08,60.6,Completed,Low,66,364,0,0
TXN1001170,2024-07-09,2024,Q3 2024,Jul 2024,July,Barclays,London,Personal Loan,Retail,Online,USD,12710.02,3.51,446.12,268.12,178.0,Completed,Low,69,580,1,0
TXN1002593,2024-07-09,2024,Q3 2024,Jul 2024,July,Santander UK,Bristol,Business Loan,Private Banking,Mobile App,GBP,334670.25,4.78,15997.24,9358.39,6638.85,Completed,Low,41,771,1,0
TXN1003550,2024-07-09,2024,Q3 2024,Jul 2024,July,Santander UK,Liverpool,Mortgage,Private Banking,Telephone,GBP,211963.85,1.77,3751.76,2194.78,1556.98,Completed,Low,53,631,0,0
TXN1000858,2024-07-10,2024,Q3 2024,Jul 2024,July,Santander UK,London,Savings Account,Wealth Management,Telephone,GBP,37060.8,0.82,303.9,177.78,126.12,Completed,Low,64,487,0,0
TXN1002584,2024-07-10,2024,Q3 2024,Jul 2024,July,Santander UK,Manchester,Personal Loan,Wealth Management,Mobile App,USD,26466.92,6.89,1823.57,1066.79,756.78,Completed,Low,43,554,1,0
TXN1002752,2024-07-10,2024,Q3 2024,Jul 2024,July,Barclays,Edinburgh,Business Loan,Private Banking,Telephone,GBP,378399.38,3.9,14757.58,8869.31,5888.27,Completed,Low,45,694,0,0
TXN1003398,2024-07-10,2024,Q3 2024,Jul 2024,July,Barclays,Leeds,Savings Account,Commercial,Mobile App,GBP,21120.95,1.49,314.7,189.13,125.57,Completed,Medium,40,606,1,0
TXN1003880,2024-07-10,2024,Q3 2024,Jul 2024,July,NatWest,Bristol,ISA,Wealth Management,Online,GBP,10881.82,0.99,107.73,61.3,46.43,Completed,Low,71,707,1,0
TXN1004284,2024-07-10,2024,Q3 2024,Jul 2024,July,HSBC,Glasgow,Fixed Term Deposit,Wealth Management,Mobile App,GBP,60213.33,1.87,1125.99,565.25,560.74,Pending,Low,53,341,1,0
TXN1004380,2024-07-10,2024,Q3 2024,Jul 2024,July,HSBC,Birmingham,Fixed Term Deposit,Wealth Management,Telephone,GBP,71946.31,3.24,2331.06,1170.19,1160.87,Completed,Low,48,323,0,0
TXN1000184,2024-07-11,2024,Q3 2024,Jul 2024,July,Barclays,Glasgow,ISA,Wealth Management,Branch,GBP,10066.77,0.96,96.64,58.08,38.56,Failed,Low,61,689,0,0
TXN1000665,2024-07-11,2024,Q3 2024,Jul 2024,July,NatWest,Leeds,Fixed Term Deposit,Commercial,ATM,GBP,57142.12,1.53,874.27,497.46,376.81,Completed,Low,69,496,0,0
TXN1000919,2024-07-11,2024,Q3 2024,Jul 2024,July,NatWest,Edinburgh,ISA,Wealth Management,Branch,GBP,10290.2,1.52,156.41,89.0,67.41,Completed,Medium,41,414,0,0
TXN1004734,2024-07-11,2024,Q3 2024,Jul 2024,July,HSBC,Liverpool,Business Loan,Private Banking,Telephone,GBP,31769.48,2.63,835.54,419.44,416.1,Completed,Low,58,786,0,0
TXN1001421,2024-07-12,2024,Q3 2024,Jul 2024,July,Santander UK,Bristol,Fixed Term Deposit,Wealth Management,ATM,GBP,33004.48,2.41,795.41,465.31,330.1,Completed,Low,65,733,0,0
TXN1003563,2024-07-12,2024,Q3 2024,Jul 2024,July,Barclays,Manchester,Personal Loan,Retail,Telephone,GBP,43474.2,3.99,1734.62,1042.51,692.11,Completed,Low,40,614,0,0
TXN1004669,2024-07-12,2024,Q3 2024,Jul 2024,July,HSBC,Manchester,ISA,Wealth Management,ATM,GBP,8168.73,1.1,89.86,45.11,44.75,Completed,Low,44,602,0,0
TXN1001104,2024-07-13,2024,Q3 2024,Jul 2024,July,Barclays,Bristol,Personal Loan,Private Banking,Branch,GBP,11611.21,5.35,621.2,373.34,247.86,Completed,Low,73,328,0,0
TXN1001940,2024-07-13,2024,Q3 2024,Jul 2024,July,Barclays,Edinburgh,Personal Loan,Commercial,Online,GBP,34109.06,5.21,1777.08,1068.03,709.05,Failed,Low,62,715,1,0
TXN1001988,2024-07-13,2024,Q3 2024,Jul 2024,July,NatWest,Birmingham,ISA,Private Banking,Online,GBP,7587.86,1.11,84.23,47.93,36.3,Completed,Low,19,634,1,0
TXN1002015,2024-07-13,2024,Q3 2024,Jul 2024,July,NatWest,Manchester,Current Account,Wealth Management,Online,GBP,2462.25,1.16,28.56,16.25,12.31,Completed,Medium,65,382,1,0
TXN1002215,2024-07-13,2024,Q3 2024,Jul 2024,July,Barclays,Sheffield,ISA,Retail,Mobile App,GBP,10313.14,0.82,84.57,50.83,33.74,Completed,Low,34,353,1,0
TXN1002350,2024-07-13,2024,Q3 2024,Jul 2024,July,Barclays,Sheffield,Business Loan,Commercial,ATM,GBP,376601.39,3.39,12766.79,7672.84,5093.95,Completed,Low,42,564,0,0
TXN1002506,2024-07-13,2024,Q3 2024,Jul 2024,July,NatWest,Liverpool,Personal Loan,Wealth Management,Mobile App,GBP,48647.78,6.99,3400.48,1934.87,1465.61,Pending,Medium,44,518,1,0
TXN1003734,2024-07-13,2024,Q3 2024,Jul 2024,July,NatWest,Cardiff,Fixed Term Deposit,Private Banking,Branch,GBP,95109.04,2.1,1997.29,1136.46,860.83,Completed,Low,33,464,0,0
TXN1004888,2024-07-13,2024,Q3 2024,Jul 2024,July,Lloyds,Glasgow,Current Account,Commercial,Telephone,USD,1273.0,0.65,8.27,4.93,3.34,Completed,Medium,38,497,0,0
TXN1001732,2024-07-14,2024,Q3 2024,Jul 2024,July,Santander UK,Edinburgh,Mortgage,Retail,Mobile App,GBP,499134.91,1.6,7986.16,4671.9,3314.26,Completed,Medium,43,720,1,0
TXN1001751,2024-07-14,2024,Q3 2024,Jul 2024,July,Lloyds,Bristol,Business Loan,Retail,Branch,GBP,137680.3,5.01,6897.78,4111.08,2786.7,Completed,Low,33,419,0,0
TXN1002930,2024-07-14,2024,Q3 2024,Jul 2024,July,HSBC,Glasgow,Business Loan,Commercial,Mobile App,GBP,36262.3,2.77,1004.47,504.24,500.23,Pending,Medium,64,781,1,0
TXN1003462,2024-07-14,2024,Q3 2024,Jul 2024,July,HSBC,Glasgow,Personal Loan,Commercial,Mobile App,GBP,42038.67,7.69,3232.77,1622.85,1609.92,Flagged,Low,67,611,1,1
TXN1003812,2024-07-14,2024,Q3 2024,Jul 2024,July,HSBC,Leeds,Mortgage,Commercial,Branch,GBP,255318.55,2.18,5565.94,2794.1,2771.84,Completed,Low,34,842,0,0
TXN1003878,2024-07-14,2024,Q3 2024,Jul 2024,July,HSBC,Leeds,Fixed Term Deposit,Commercial,Mobile App,GBP,86825.39,2.86,2483.21,1246.57,1236.64,Completed,Low,62,793,1,0
TXN1004181,2024-07-14,2024,Q3 2024,Jul 2024,July,HSBC,Leeds,Fixed Term Deposit,Retail,Branch,GBP,50317.72,1.93,971.13,487.51,483.62,Completed,Low,31,480,0,0
TXN1000236,2024-07-15,2024,Q3 2024,Jul 2024,July,Lloyds,Edinburgh,Credit Card,Commercial,Branch,USD,2784.21,15.7,437.12,260.52,176.6,Completed,Low,68,443,0,0
TXN1000588,2024-07-15,2024,Q3 2024,Jul 2024,July,HSBC,London,ISA,Private Banking,ATM,GBP,18055.6,1.52,274.45,137.77,136.68,Completed,Low,56,435,0,0
TXN1004331,2024-07-15,2024,Q3 2024,Jul 2024,July,Santander UK,Liverpool,Business Loan,Retail,Mobile App,GBP,178047.26,4.78,8510.66,4978.74,3531.92,Completed,Low,65,517,1,0
TXN1004374,2024-07-15,2024,Q3 2024,Jul 2024,July,NatWest,Edinburgh,Mortgage,Commercial,Mobile App,GBP,140288.04,1.55,2174.46,1237.27,937.19,Completed,Medium,41,353,1,0
TXN1002050,2024-07-16,2024,Q3 2024,Jul 2024,July,HSBC,Leeds,Personal Loan,Private Banking,Online,GBP,2410.36,6.62,159.57,80.1,79.47,Completed,Low,63,600,1,0
TXN1004756,2024-07-16,2024,Q3 2024,Jul 2024,July,Santander UK,Sheffield,Fixed Term Deposit,Retail,ATM,GBP,91787.5,2.73,2505.8,1465.89,1039.91,Completed,Low,45,821,0,0
TXN1000470,2024-07-17,2024,Q3 2024,Jul 2024,July,HSBC,Bristol,Credit Card,Commercial,Telephone,GBP,226.15,18.37,41.54,20.85,20.69,Failed,Low,68,329,0,0
TXN1000581,2024-07-17,2024,Q3 2024,Jul 2024,July,HSBC,Manchester,Fixed Term Deposit,Wealth Management,ATM,GBP,34559.05,1.59,549.49,275.84,273.65,Completed,Low,63,846,0,0
TXN1003121,2024-07-17,2024,Q3 2024,Jul 2024,July,Santander UK,Sheffield,Personal Loan,Retail,ATM,GBP,5055.1,4.76,240.62,140.76,99.86,Completed,Low,57,310,0,0
TXN1004175,2024-07-17,2024,Q3 2024,Jul 2024,July,Barclays,Cardiff,Fixed Term Deposit,Commercial,Online,GBP,89362.81,2.28,2037.47,1224.52,812.95,Completed,Low,48,409,1,0
TXN1000090,2024-07-18,2024,Q3 2024,Jul 2024,July,HSBC,Edinburgh,Business Loan,Private Banking,ATM,GBP,257720.03,4.01,10334.57,5187.95,5146.62,Completed,Low,59,520,0,0
TXN1000375,2024-07-18,2024,Q3 2024,Jul 2024,July,HSBC,Birmingham,Fixed Term Deposit,Wealth Management,Mobile App,GBP,1071.26,2.6,27.85,13.98,13.87,Completed,Low,19,672,1,0
TXN1001257,2024-07-18,2024,Q3 2024,Jul 2024,July,HSBC,Cardiff,Credit Card,Retail,Online,GBP,1168.24,21.12,246.73,123.86,122.87,Flagged,Low,63,475,1,1
TXN1001582,2024-07-18,2024,Q3 2024,Jul 2024,July,Santander UK,Bristol,Savings Account,Commercial,Mobile App,GBP,6875.66,0.89,61.19,35.8,25.39,Completed,Medium,19,735,1,0
TXN1002871,2024-07-18,2024,Q3 2024,Jul 2024,July,Lloyds,Birmingham,Personal Loan,Wealth Management,ATM,GBP,23642.75,4.0,945.71,563.64,382.07,Completed,Low,34,843,0,0
TXN1003864,2024-07-18,2024,Q3 2024,Jul 2024,July,Barclays,Edinburgh,Personal Loan,Commercial,Mobile App,GBP,35902.06,6.96,2498.78,1501.77,997.01,Completed,Low,35,351,1,0
TXN1004428,2024-07-18,2024,Q3 2024,Jul 2024,July,Barclays,Manchester,Business Loan,Private Banking,Mobile App,GBP,35120.59,2.8,983.38,591.01,392.37,Completed,Medium,42,465,1,0
TXN1000294,2024-07-19,2024,Q3 2024,Jul 2024,July,Lloyds,Sheffield,Business Loan,Wealth Management,Branch,GBP,172666.59,5.19,8961.4,5340.99,3620.41,Completed,Low,41,763,0,0
TXN1000756,2024-07-19,2024,Q3 2024,Jul 2024,July,Barclays,Glasgow,Fixed Term Deposit,Commercial,Telephone,GBP,4789.95,1.39,66.58,40.01,26.57,Completed,Low,38,332,0,0
TXN1000994,2024-07-19,2024,Q3 2024,Jul 2024,July,HSBC,Sheffield,Credit Card,Retail,ATM,GBP,776.85,20.32,157.86,79.25,78.61,Completed,Low,74,578,0,0
TXN1002765,2024-07-19,2024,Q3 2024,Jul 2024,July,Santander UK,Birmingham,Current Account,Commercial,ATM,USD,836.28,1.87,15.64,9.15,6.49,Completed,Medium,41,377,0,0
TXN1000019,2024-07-20,2024,Q3 2024,Jul 2024,July,Santander UK,Birmingham,ISA,Retail,Telephone,GBP,6062.36,1.41,85.48,50.01,35.47,Completed,Low,60,798,0,0
